b型流感嗜血杆菌结合疫苗,国产,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,湖北省,2017,103
b型流感嗜血杆菌结合疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,湖北省,2017,81.5
b型流感嗜血杆菌结合疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,湖北省,2017,104.5
肠道病毒71型灭活疫苗（Vero细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,188
肠道病毒71型灭活疫苗（Vero细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,168
肠道病毒71型灭活疫苗（Vero细胞）,国产,武汉生物制品研究所有限责任公司,武汉生物制品研究所有限责任公司,湖北省,2017,168
肠道病毒71型灭活疫苗（人二倍体细胞）,国产,中国医学科学院医学生物学研究所,中国医学科学院医学生物学研究所,湖北省,2017,168
肠道病毒71型灭活疫苗（人二倍体细胞）,国产,中国医学科学院医学生物学研究所,中国医学科学院医学生物学研究所,湖北省,2017,188
黄热减毒活疫苗,国产,北京北生研生物制品有限公司,北京北生研生物制品有限公司,湖北省,2017,160
冻干甲型肝炎减毒活疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,湖北省,2017,60
冻干甲型肝炎减毒活疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,湖北省,2017,55
冻干甲型肝炎减毒活疫苗,国产,浙江普康生物技术股份有限公司,浙江普康生物技术股份有限公司,湖北省,2017,59
冻干甲型肝炎减毒活疫苗,国产,中国医学科学院医学生物学研究所,中国医学科学院医学生物学研究所,湖北省,2017,60
甲型肝炎灭活疫苗（人二倍体细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,109
甲型肝炎灭活疫苗（人二倍体细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,102
甲型肝炎灭活疫苗（人二倍体细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,80
甲型肝炎灭活疫苗（人二倍体细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,90
甲型肝炎灭活疫苗（人二倍体细胞）,国产,江苏康淮生物科技有限公司,江苏康淮生物科技有限公司,湖北省,2017,80
甲型肝炎灭活疫苗（人二倍体细胞）,进口,Merck.Sharp.Dohme.Corp.,重庆智飞生物制品股份有限公司,湖北省,2017,200
甲型乙型肝炎联合疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,108
口服轮状病毒活疫苗,国产,兰州生物制品研究所有限责任公司,兰州生物制品研究所有限责任公司,湖北省,2017,172
流感病毒裂解疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,22
流感病毒裂解疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,25
流感病毒裂解疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,36
流感病毒裂解疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,42
流感病毒裂解疫苗,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,湖北省,2017,22
流感病毒裂解疫苗,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,湖北省,2017,37
流感病毒裂解疫苗,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,湖北省,2017,24
流感病毒裂解疫苗,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,湖北省,2017,42
流感病毒裂解疫苗,进口,Adimmune.Corporation?,杭州诚丰生物医药有限公司,湖北省,2017,128
流感病毒裂解疫苗,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,湖北省,2017,45
流感病毒裂解疫苗,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,湖北省,2017,39
流感病毒裂解疫苗,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,湖北省,2017,25
流感病毒裂解疫苗,国产,上海生物制品研究所有限责任公司（原上海生物制品研究所）,上海生物制品研究所有限责任公司（原上海生物制品研究所）,湖北省,2017,49
流感病毒裂解疫苗,国产,上海生物制品研究所有限责任公司（原上海生物制品研究所）,上海生物制品研究所有限责任公司（原上海生物制品研究所）,湖北省,2017,28
流感病毒裂解疫苗,国产,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,湖北省,2017,58
流感病毒裂解疫苗,国产,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,湖北省,2017,37
流感病毒裂解疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,湖北省,2017,46
流感病毒裂解疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,湖北省,2017,37
流感病毒裂解疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,湖北省,2017,27
流感病毒裂解疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,湖北省,2017,27
流感病毒裂解疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,湖北省,2017,45
流感病毒裂解疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,湖北省,2017,47
流感病毒裂解疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,湖北省,2017,23
流感病毒亚单位疫苗,国产,中逸安科生物技术股份有限公司,中逸安科生物技术股份有限公司,湖北省,2017,168
麻腮风联合减毒活疫苗,国产,北京北生研生物制品有限公司,北京北生研生物制品有限公司,湖北省,2017,76
麻腮风联合减毒活疫苗,国产,上海生物制品研究所有限责任公司（原上海生物制品研究所）,上海生物制品研究所有限责任公司（原上海生物制品研究所）,湖北省,2017,74.5
麻疹风疹联合减毒活疫苗,国产,北京北生研生物制品有限公司,北京北生研生物制品有限公司,湖北省,2017,43.3
麻疹风疹联合减毒活疫苗,国产,北京民海生物科技有限公司,北京民海生物科技有限公司,湖北省,2017,45
双价人乳头瘤病毒吸附疫苗,进口,GlaxoSmithKline.Biologicals.S.A.,科园信海（北京）医疗用品贸易有限公司,湖北省,2017,580
四价人乳头瘤病毒疫苗（酿酒酵母）,进口,Merck.Sharp.&.Dohme.(Australia).Pty.Ltd,重庆智飞生物制品股份有限公司,湖北省,2017,798
冻干人用狂犬病疫苗（人二倍体细胞）,国产,成都康华生物制品有限公司,成都康华生物制品有限公司,湖北省,2017,270
人用狂犬病疫苗（Vero细胞）,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,湖北省,2017,48
冻干人用狂犬病疫苗（Vero细胞）,国产,广州诺诚生物制品股份有限公司,广州诺诚生物制品股份有限公司,湖北省,2017,53
人用狂犬病疫苗（地鼠肾细胞）,国产,河南远大生物制药有限公司,河南远大生物制药有限公司,湖北省,2017,52
人用狂犬病疫苗（Vero细胞）,国产,吉林迈丰生物药业有限公司,吉林迈丰生物药业有限公司,湖北省,2017,49
冻干人用狂犬病疫苗（鸡胚细胞）,进口,Chiron.Behr.ing.Vaccines.Private.Ltd.,科园信海（北京）医疗用品贸易有限公司,湖北省,2017,197
人用狂犬病疫苗（Vero细胞）,国产,辽宁成大生物股份有限公司,辽宁成大生物股份有限公司,湖北省,2017,46
冻干人用狂犬病疫苗（Vero细胞）,国产,辽宁成大生物股份有限公司,辽宁成大生物股份有限公司,湖北省,2017,68
冻干人用狂犬病疫苗（Vero细胞）,国产,辽宁成大生物股份有限公司,辽宁成大生物股份有限公司,湖北省,2017,55
冻干人用狂犬病疫苗（Vero细胞）,国产,宁波荣安生物药业有限公司,宁波荣安生物药业有限公司,湖北省,2017,57
冻干人用狂犬病疫苗（Vero细胞）,国产,宁波荣安生物药业有限公司,宁波荣安生物药业有限公司,湖北省,2017,48
冻干人用狂犬病疫苗（Vero细胞）,国产,长春卫尔赛生物药业有限公司,长春卫尔赛生物药业有限公司,湖北省,2017,58
冻干人用狂犬病疫苗（Vero细胞）,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,湖北省,2017,53
冻干人用狂犬病疫苗（Vero细胞）,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,湖北省,2017,60
人用狂犬病疫苗（地鼠肾细胞）,国产,中科生物制药股份有限公司,中科生物制药股份有限公司,湖北省,2017,46
腮腺炎减毒活疫苗,国产,浙江卫信生物药业有限公司,浙江卫信生物药业有限公司,湖北省,2017,42.3
水痘减毒活疫苗,国产,上海荣盛生物药业有限公司,上海荣盛生物药业有限公司,湖北省,2017,135.5
水痘减毒活疫苗,国产,上海生物制品研究所有限责任公司（原上海生物制品研究所）,上海生物制品研究所有限责任公司（原上海生物制品研究所）,湖北省,2017,136
水痘减毒活疫苗,国产,长春百克生物科技股份公司,长春百克生物科技股份公司,湖北省,2017,149.8
水痘减毒活疫苗,国产,长春百克生物科技股份公司,长春百克生物科技股份公司,湖北省,2017,136
水痘减毒活疫苗,国产,长春祈健生物制品有限公司,长春祈健生物制品有限公司,湖北省,2017,136
水痘减毒活疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,湖北省,2017,131
水痘减毒活疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,湖北省,2017,147
无细胞百白破b型流感嗜血杆菌联合疫苗,国产,北京民海生物科技有限公司,北京民海生物科技有限公司,湖北省,2017,279
吸附破伤风疫苗,国产,成都欧林生物科技股份有限公司,成都欧林生物科技股份有限公司,湖北省,2017,158
吸附无细胞百白破灭活脊髓灰质炎和b型流感嗜血杆菌（结合）联合疫苗,进口,SANOFI.PASTEUR.S.A.,国药控股股份有限公司,湖北省,2017,599
吸附无细胞百白破灭活脊髓灰质炎和b型流感嗜血杆菌（结合）联合疫苗,国产,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,湖北省,2017,599
乙型脑炎减毒活疫苗,国产,武汉生物制品研究所有限责任公司,武汉生物制品研究所有限责任公司,湖北省,2017,37
冻干乙型脑炎灭活疫苗（Vero细胞）,国产,辽宁成大生物股份有限公司,辽宁成大生物股份有限公司,湖北省,2017,78
乙型脑炎灭活疫苗（Vero细胞）,国产,辽宁成大生物股份有限公司,辽宁成大生物股份有限公司,湖北省,2017,71
重组B亚单位/菌体霍乱疫苗,国产,上海联合赛尔生物工程有限公司,上海联合赛尔生物工程有限公司,湖北省,2017,84
重组B亚单位/菌体霍乱疫苗,国产,上海联合赛尔生物工程有限公司,上海联合赛尔生物工程有限公司,湖北省,2017,65
重组戊型肝炎疫苗（大肠埃希菌）,国产,厦门万泰沧海生物技术有限公司,厦门万泰沧海生物技术有限公司,湖北省,2017,160
重组乙型肝炎疫苗（酿酒酵母）,国产,北京北生研生物制品有限公司,北京北生研生物制品有限公司,湖北省,2017,36
重组乙型肝炎疫苗（汉逊酵母）,国产,大连汉信生物制药有限公司,大连汉信生物制药有限公司,湖北省,2017,47
重组乙型肝炎疫苗（汉逊酵母）,国产,大连汉信生物制药有限公司,大连汉信生物制药有限公司,湖北省,2017,68.4
重组乙型肝炎疫苗（汉逊酵母）,国产,大连汉信生物制药有限公司,大连汉信生物制药有限公司,湖北省,2017,70
重组乙型肝炎疫苗（汉逊酵母）,国产,大连汉信生物制药有限公司,大连汉信生物制药有限公司,湖北省,2017,87
重组乙型肝炎疫苗(CHO细胞),国产,华北制药金坦生物技术股份有限公司,华北制药金坦生物技术股份有限公司,湖北省,2017,85
重组乙型肝炎疫苗(CHO细胞),国产,华北制药金坦生物技术股份有限公司,华北制药金坦生物技术股份有限公司,湖北省,2017,89
重组乙型肝炎疫苗(CHO细胞),国产,华北制药金坦生物技术股份有限公司,华北制药金坦生物技术股份有限公司,湖北省,2017,80
重组乙型肝炎疫苗(CHO细胞),国产,华北制药金坦生物技术股份有限公司,华北制药金坦生物技术股份有限公司,湖北省,2017,70
重组乙型肝炎疫苗(CHO细胞),国产,华北制药金坦生物技术股份有限公司,华北制药金坦生物技术股份有限公司,湖北省,2017,60
重组乙型肝炎疫苗（汉逊酵母）,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,湖北省,2017,13.5
重组乙型肝炎疫苗（汉逊酵母）,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,湖北省,2017,41
重组乙型肝炎疫苗（酿酒酵母）,国产,上海葛兰素史克生物制品有限公司,上海葛兰素史克生物制品有限公司,湖北省,2017,71
重组乙型肝炎疫苗（酿酒酵母）,国产,上海葛兰素史克生物制品有限公司,上海葛兰素史克生物制品有限公司,湖北省,2017,78
重组乙型肝炎疫苗（酿酒酵母）,国产,上海葛兰素史克生物制品有限公司,上海葛兰素史克生物制品有限公司,湖北省,2017,88
重组乙型肝炎疫苗（酿酒酵母）,国产,深圳康泰生物制品股份有限公司,深圳康泰生物制品股份有限公司,湖北省,2017,42
重组乙型肝炎疫苗（酿酒酵母）,国产,深圳康泰生物制品股份有限公司,深圳康泰生物制品股份有限公司,湖北省,2017,26
重组乙型肝炎疫苗（酿酒酵母）,国产,深圳康泰生物制品股份有限公司,深圳康泰生物制品股份有限公司,湖北省,2017,220
重组乙型肝炎疫苗（酿酒酵母）,国产,深圳康泰生物制品股份有限公司,深圳康泰生物制品股份有限公司,湖北省,2017,65
 23价肺炎球菌多糖疫苗,国产, Merk Sharp & Dohme Corp, 北京科园信海医药经营有限公司,吉林省,2017,202
 ACYW135群脑膜炎球菌多糖疫苗,国产, 浙江天元生物药业有限公司, 浙江天元生物药业有限公司,吉林省,2017,85
 ACYW135群脑膜炎球菌多糖疫苗,国产, 浙江天元生物药业有限公司, 浙江天元生物药业有限公司,吉林省,2017,70
 ACYW135群脑膜炎球菌多糖疫苗,国产, 北京智飞绿竹生物制药有限公司, 北京智飞绿竹生物制药有限公司,吉林省,2017,63
 ACYW135群脑膜炎球菌多糖疫苗,国产, 长春长生生物科技有限责任公司, 长春长生生物科技有限责任公司,吉林省,2017,65
 ACYW135群脑膜炎球菌多糖疫苗,国产, 成都康华生物制品有限公司, 成都康华生物制品有限公司,吉林省,2017,48
 ACYW135群脑膜炎球菌多糖疫苗,国产, 华兰生物疫苗有限公司, 华兰生物疫苗有限公司,吉林省,2017,60
 ACYW135群脑膜炎球菌多糖疫苗,国产, 玉溪沃森生物技术有限公司, 玉溪沃森生物技术有限公司,吉林省,2017,65
 A群C群脑膜炎球菌多糖结合疫苗,国产, 玉溪沃森生物技术有限公司, 玉溪沃森生物技术有限公司,吉林省,2017,83
 A群C群脑膜炎球菌多糖结合疫苗,国产, 罗益(无锡)生物制药有限公司, 罗益(无锡)生物制药有限公司,吉林省,2017,115
 A群C群脑膜炎球菌多糖疫苗,国产, 玉溪沃森生物技术有限公司, 玉溪沃森生物技术有限公司,吉林省,2017,79
 A群C群脑膜炎球菌结合疫苗,国产, 罗益(无锡)生物制药有限公司, 罗益(无锡)生物制药有限公司,吉林省,2017,115
 b 型流感嗜血杆菌结合疫苗,国产, 北京民海生物科技有限公司, 北京民海生物科技有限公司,吉林省,2017,74
 b 型流感嗜血杆菌结合疫苗,国产, 北京民海生物科技有限公司, 北京民海生物科技有限公司,吉林省,2017,85
 b 型流感嗜血杆菌结合疫苗,国产, 兰州生物制品研究所有限责任公司, 兰州生物制品研究所有限责任公司,吉林省,2017,68
 b 型流感嗜血杆菌结合疫苗,国产, 玉溪沃森生物技术有限公司, 玉溪沃森生物技术有限公司,吉林省,2017,105
 b 型流感嗜血杆菌结合疫苗,国产, 玉溪沃森生物技术有限公司, 玉溪沃森生物技术有限公司,吉林省,2017,82
 b 型流感嗜血杆菌结合疫苗,国产, 北京智飞绿竹生物制药有限公司, 北京智飞绿竹生物制药有限公司,吉林省,2017,79
 b型流感嗜血杆菌结合疫苗,国产, 深圳赛诺菲巴斯德生物制品有限公司, 深圳赛诺菲巴斯德生物制品有限公司,吉林省,2017,105
 冻干甲型肝炎减毒活疫苗,国产, 长春长生生物科技有限责任公司, 长春长生生物科技有限责任公司,吉林省,2017,60
 冻干甲型肝炎减毒活疫苗,国产, 中国医学科学院医学生物学研究所, 中国医学科学院医学生物学研究所,吉林省,2017,60
 冻干甲型肝炎减毒活疫苗,国产, 长春生物制品研究所有限责任公司, 长春生物制品研究所有限责任公司,吉林省,2017,60
 甲型肝炎灭活疫苗,国产, 江苏康淮生物科技有限公司, 江苏康淮生物科技有限公司,吉林省,2017,80
 甲型肝炎灭活疫苗,国产, Merk Sharp & Dohme Corp, 北京科园信海医药经营有限公司,吉林省,2017,201
 甲型肝炎灭活疫苗,国产, 北京科兴生物制品有限公司, 北京科兴生物制品有限公司,吉林省,2017,108
 甲型肝炎灭活疫苗,国产, 北京科兴生物制品有限公司, 北京科兴生物制品有限公司,吉林省,2017,85
 甲型肝炎灭活疫苗,国产, 北京科兴生物制品有限公司, 北京科兴生物制品有限公司,吉林省,2017,113
 甲型肝炎灭活疫苗,国产, 北京科兴生物制品有限公司, 北京科兴生物制品有限公司,吉林省,2017,95
 甲型肝炎灭活疫苗,国产, 江苏康淮生物科技有限公司, 江苏康淮生物科技有限公司,吉林省,2017,90
 水痘减毒活疫苗,国产, 上海生物制品研究所有限责任公司, 上海生物制品研究所有限责任公司,吉林省,2017,136
 水痘减毒活疫苗,国产, 长春祈健生物制品有限公司, 长春祈健生物制品有限公司,吉林省,2017,136
 水痘减毒活疫苗,国产, 长春百克生物科技股份公司, 长春百克生物科技股份公司,吉林省,2017,149.8
 水痘减毒活疫苗,国产, 长春长生生物科技有限责任公司, 长春长生生物科技有限责任公司,吉林省,2017,148
 水痘减毒活疫苗,国产, 长春百克生物科技股份公司, 长春百克生物科技股份公司,吉林省,2017,136
 水痘减毒活疫苗,国产, 长春长生生物科技有限责任公司, 长春长生生物科技有限责任公司,吉林省,2017,131
 乙型脑炎减毒活疫苗,国产, 武汉生物制品研究所有限责任公司, 武汉生物制品研究所有限责任公司,吉林省,2017,37
 甲型乙型肝炎联合疫苗,国产, 北京科兴生物制品有限公司, 北京科兴生物制品有限公司,吉林省,2017,115
 甲型乙型肝炎联合疫苗,国产, 北京科兴生物制品有限公司, 北京科兴生物制品有限公司,吉林省,2017,110
 口服轮状病毒活疫苗,国产, 兰州生物制品研究所有限责任公司, 兰州生物制品研究所有限责任公司,吉林省,2017,172
 流感病毒裂解疫苗,国产, 上海生物制品研究所有限责任公司, 上海生物制品研究所有限责任公司,吉林省,2017,28
 流感病毒裂解疫苗,国产, 上海生物制品研究所有限责任公司, 上海生物制品研究所有限责任公司,吉林省,2017,31
 流感病毒裂解疫苗,国产, 长春生物制品研究所有限责任公司, 长春生物制品研究所有限责任公司,吉林省,2017,31
 流感病毒裂解疫苗,国产, 浙江天元生物药业有限公司, 浙江天元生物药业有限公司,吉林省,2017,30
 流感病毒裂解疫苗,国产, 北京科兴生物制品有限公司, 北京科兴生物制品有限公司,吉林省,2017,25
 流感病毒裂解疫苗,国产, 北京科兴生物制品有限公司, 北京科兴生物制品有限公司,吉林省,2017,22
 流感病毒裂解疫苗,国产, 长春长生生物科技有限责任公司, 长春长生生物科技有限责任公司,吉林省,2017,54
 流感病毒裂解疫苗,国产, 华兰生物疫苗有限公司, 华兰生物疫苗有限公司,吉林省,2017,28
 流感病毒裂解疫苗,国产, 长春长生生物科技有限责任公司, 长春长生生物科技有限责任公司,吉林省,2017,48
 流感病毒裂解疫苗,国产, 深圳赛诺菲巴斯德生物制品有限公司, 深圳赛诺菲巴斯德生物制品有限公司,吉林省,2017,41
 流感病毒裂解疫苗,国产, 深圳赛诺菲巴斯德生物制品有限公司, 深圳赛诺菲巴斯德生物制品有限公司,吉林省,2017,58
 流感病毒裂解疫苗,国产, 长春长生生物科技有限责任公司, 长春长生生物科技有限责任公司,吉林省,2017,51
 流感病毒裂解疫苗,国产, 华兰生物疫苗有限公司, 华兰生物疫苗有限公司,吉林省,2017,49
 流感病毒裂解疫苗,国产, 华兰生物疫苗有限公司, 华兰生物疫苗有限公司,吉林省,2017,41
 流感病毒裂解疫苗,国产, 长春长生生物科技有限责任公司, 长春长生生物科技有限责任公司,吉林省,2017,45
 流感病毒裂解疫苗,国产, 北京科兴生物制品有限公司, 北京科兴生物制品有限公司,吉林省,2017,42
 流感病毒裂解疫苗,国产, 国光生物科技股份有限公司, 杭州诚丰生物医药有限公司,吉林省,2017,128
 流感病毒裂解疫苗,国产, 北京科兴生物制品有限公司, 北京科兴生物制品有限公司,吉林省,2017,36
 流感病毒裂解疫苗,国产, 浙江天元生物药业有限公司, 浙江天元生物药业有限公司,吉林省,2017,50
 流感病毒裂解疫苗,国产, 长春生物制品研究所有限责任公司, 长春生物制品研究所有限责任公司,吉林省,2017,53
 流感病毒裂解疫苗,国产, 长春生物制品研究所有限责任公司, 长春生物制品研究所有限责任公司,吉林省,2017,44
 流感病毒裂解疫苗,国产, 上海生物制品研究所有限责任公司, 上海生物制品研究所有限责任公司,吉林省,2017,47
 流感病毒裂解疫苗,国产, 上海生物制品研究所有限责任公司, 上海生物制品研究所有限责任公司,吉林省,2017,53
 腮腺炎减毒活疫苗,国产, 科兴(大连)疫苗技术有限公司, 科兴(大连)疫苗技术有限公司,吉林省,2017,44
 腮腺炎减毒活疫苗,国产, 浙江卫信生物药业有限公司, 浙江卫信生物药业有限公司,吉林省,2017,220
 麻疹风疹联合减毒活疫苗,国产, 北京民海生物科技有限公司, 北京民海生物科技有限公司,吉林省,2017,42
 麻疹腮腺炎联合减毒活疫苗,国产, 上海生物制品研究所有限责任公司, 上海生物制品研究所有限责任公司,吉林省,2017,68
 麻腮风联合减毒活疫苗,国产, 上海生物制品研究所有限责任公司, 上海生物制品研究所有限责任公司,吉林省,2017,76
 麻腮风联合减毒活疫苗,国产, 北京北生研生物制品有限公司, 北京北生研生物制品有限公司,吉林省,2017,76
 冻干人用狂犬病疫苗（Vero细胞）,国产, 辽宁成大生物股份有限公司, 辽宁成大生物股份有限公司,吉林省,2017,220
 冻干人用狂犬病疫苗（Vero细胞）,国产, 长春长生生物科技有限责任公司, 长春长生生物科技有限责任公司,吉林省,2017,270
 冻干人用狂犬病疫苗（Vero细胞）,国产, 宁波荣安生物药业有限公司, 宁波荣安生物药业有限公司,吉林省,2017,253.5
 冻干人用狂犬病疫苗（Vero细胞）,国产, 广州诺诚生物制品股份有限公司, 广州诺诚生物制品股份有限公司,吉林省,2017,53
 人用狂犬病疫苗（Vero细胞）,国产, 吉林迈丰生物药业有限公司, 吉林迈丰生物药业有限公司,吉林省,2017,245
 冻干人用狂犬病疫苗（人二倍体细胞）,国产, 成都康华生物制品有限公司, 成都康华生物制品有限公司,吉林省,2017,275
 人用狂犬病疫苗（地鼠肾细胞）,国产, 河南远大生物制药有限公司, 河南远大生物制药有限公司,吉林省,2017,0
 人用狂犬病疫苗（地鼠肾细胞）,国产, 中科生物制药股份有限公司, 中科生物制药股份有限公司,吉林省,2017,238
 伤寒Vi多糖疫苗,国产, 武汉生物制品研究所有限责任公司, 武汉生物制品研究所有限责任公司,吉林省,2017,350
 双价肾综合征出血热灭活疫苗（Vero细胞）,国产, 罗益(无锡)生物制药有限公司, 罗益(无锡)生物制药有限公司,吉林省,2017,80
 双价肾综合征出血热灭活疫苗（Vero细胞）,国产, 浙江卫信生物药业有限公司, 浙江卫信生物药业有限公司,吉林省,2017,200
 无细胞百白破b型流感嗜血杆菌联合疫苗,国产, 北京民海生物科技有限公司, 北京民海生物科技有限公司,吉林省,2017,285
 吸附无细胞百白破灭活脊髓灰质炎和b型流感嗜血杆菌(结合)联合疫苗,国产, 深圳赛诺菲巴斯德生物制品有限公司, 深圳赛诺菲巴斯德生物制品有限公司,吉林省,2017,599
 吸附无细胞百白破灭活脊髓灰质炎和b型流感嗜血杆菌(结合)联合疫苗,国产, 赛诺菲巴斯德股份公司, 国药控股股份有限公司,吉林省,2017,599
 重组戊型肝炎疫苗,国产, 厦门万泰沧海生物技术有限公司, 厦门万泰沧海生物技术有限公司,吉林省,2017,160
 重组乙型肝炎疫苗（CHO细胞）,国产, 华北制药金坦生物技术股份有限公司, 华北制药金坦生物技术股份有限公司,吉林省,2017,90
 重组乙型肝炎疫苗（CHO细胞）,国产, 华北制药金坦生物技术股份有限公司, 华北制药金坦生物技术股份有限公司,吉林省,2017,80
 重组乙型肝炎疫苗（CHO细胞）,国产, 华北制药金坦生物技术股份有限公司, 华北制药金坦生物技术股份有限公司,吉林省,2017,85
 重组乙型肝炎疫苗（汉逊酵母）,国产, 大连汉信生物制药有限公司, 大连汉信生物制药有限公司,吉林省,2017,71
 重组乙型肝炎疫苗（汉逊酵母）,国产, 大连汉信生物制药有限公司, 大连汉信生物制药有限公司,吉林省,2017,47
 重组乙型肝炎疫苗（汉逊酵母）,国产, 华兰生物疫苗有限公司, 华兰生物疫苗有限公司,吉林省,2017,41
 重组乙型肝炎疫苗（汉逊酵母）,国产, 华兰生物疫苗有限公司, 华兰生物疫苗有限公司,吉林省,2017,13.5
 重组乙型肝炎疫苗（汉逊酵母）,国产, 大连汉信生物制药有限公司, 大连汉信生物制药有限公司,吉林省,2017,73
 重组乙型肝炎疫苗（汉逊酵母）,国产, 大连汉信生物制药有限公司, 大连汉信生物制药有限公司,吉林省,2017,88
